platform-group,text,label
Facebook-REGION 9,"TES Update #212 (TDP)

Bibida ngayong gabi ang TDP cuties ng Region 11! 🙌

A total of P125,461,687.50 has been released by CHED Regional Office XI to 62 higher education institutions in Davao Region. This is to pay the 2nd Semester Tulong-Dunong of 16,645 continuing grantees for Academic Year 2020-2021. Marking the region's disbursement rate at 60%! 👏

Nakapag-claim na ba ang lahat? Don't worry! Just contact your school's scholarship focal person to confirm your inclusion and the process of claiming your grants.

Cuties, nandito lang ang UniFAST at CHEDROs para asikasuhin ang pagbaba ng pondo sa inyo. Kaya tulong-tulong na tayo sa pag-inform ng inyong kapwa PINASkolars ng tamang proseso at ng updates na ito. 🤝 LIKE, SHARE, at FOLLOW na!

#TulongDunongProgram
#CHEDUniFAST
#RA10931
#PINASkolar",2
Facebook-NCR,Paano po mag apply ng Ched Scholar ?,2
Facebook-CAR,"Naimbag nga aldaw, mga Pinaskolar!
Posting has now been enabled in this Group. You may now ask questions, voice concerns, share stories, or post content related to your education, to CHED, or to your fellow college mates — anything to help build this community! We'll do our best to respond as soon as possible. Make sure to read the Group Rules before you post.
Welcome to the CHED family, everyone! 👊🏾",2
Facebook-CAR,"Join the sixth session of Season 2 of Project ACCESS: Acquainting Incoming College Entrants on Scholarship and Grants-in-aid System, today, May 27, 2022, from 9:00 AM- 12NN.
#chedCARes
#CHEDUNIFASTCordillera
#PINASkolar",2
Facebook-CAR,ANNOUNCEMENT: BSU TES beneficiaries! 🥰,2
Facebook-REGION 9,"Joyce Guzman
Apayao State College - Luna
BSEd in Social Studies

#TEStimonial
#LibrengEdukasyon
#KalidadNaEdukasyonAbotNa
#TertiaryEducationSubsidy
#CARTESGrantee",2
Facebook-REGION 8,"The Journey to a blind future
Growing up in a indigent family is hard, however it doesn't stops me for achieving what I deserve. Poverty never becomes my hindrance at all in pursuing the river of challenges. 
""Life is what you make it"" a quotation that embarks in my mind that every problem has it means in solving, we only have to determine, identify or highlight the cause to derive to the best answer that we seek. Applying scientific knowledge to combat our shortcomings is the most effective way to uplift situations to our side. ""HINDI MADALI ANG MAMUHAY SA HIRAP, BAGKOS MAS MAHIRAP MABUHAY KUNG WALA KA NI ISANG PANGARAP"" poverty becomes my only motivation to push myself from day to day. I fought for my education and I never took for granted any opportunity that knocked on my doorstep. I was a part of the experimental batch of the K-12 program of the Department of Education year 2013-2015, after my graduation I worked to crawled for my tertiary education, it was indeed very arduous in pushing from day to day. Looking back to my parents situation pushes me harder to strive better to be the best. I never dreamed of anything except to uplift my family from poverty. 
I thank CHED-TES for granting me the opportunity that bridged my dreams to reality. A reality that will uplift the life not only of my family but also the people that needs hand to elevate their life to success.
and a special thanks also to our scholarship coordinator ma'am Babie Jaromay DE Guia for all the effort that she rendered during our academic year in our college journey. 
Maraming salamat po!
Mabuhay ang CHED-TES!
I am ROCKY CONSULTADO CECOGO
GRADUATE CLASS OF 2021-2022
CUM LAUDE🏅📜
DEAN'S LISTER 1ST TO 4TH YEAR 📃🗞️📜
SERVICE AWARDEE 🗞️
LEADERSHIP AWARDEE 🏅📜",2
Facebook-REGION 9,"Congratulatory message from Zamboanga Peninsula Polytechnic State University

#CHEDRO9
#CHED
#1stNationalHigherEducationDay
#27thCHEDAnniversary",2
Facebook-REGION 6,"Kwento ng pag-asa mula sa TES Grantee:

Alang sa kasayuran sa tanan kabahin sa akong kinabuhi usa kami ka kabos ug walay igong kapasidad ang ginikanan sa paghatod sa kaugmaon sa anak nga mao ang pag edukar, isip osa ka anak nga adunay dakong pangandoy sa kinabuhi nga makabot ang maayong kaugmaon nga mao ang pag lampos sa pag skwela. That time wala pa si TES nag pakita ug akong gi tikang ang akong tiil sa pag bagtas sa mapait nga dalan sa akong kinabuhi aron lang ako maka skwela ug mapadayon ang pag tungha sa kolihiyo. Tuod man grasya sa Ginoo nalampos nko ang 1st year college without T.E.S. I thought kaya nko mapadayon ang akong pag tungha kung ako lang, pero dili d i labi na lack of financial sources. Salamat UNIFAST TES ng dahil sayo nakamit ko ang aking pangarap at sa ngayon graduate na po ako.

- Renelyn Cainglet Montoya, Christ the King College de Maranding, Inc.",2
Youtube,Hello po sir ask lng po kapag mastercard na po ang gamit namin para maka receive ng stipends po deretso po ba yan sa account namin ang money or pde pa yan ma control ng school namin? May mga standards po kasi dto sa school namin like kapag di ka nakakuha ng 2.5 na gwa per sem ay di ka po makatanggap,2
Twitter,"CHED nagbabala kontra pekeng officeyal ng UNIFAST
https://dwiz882am.com/index.php/ched-nagbabala-kontra-pekeng-officeyal-ng-unifast/â€¦",2
Facebook-REGION 9,"Sarah Ulangkaya Esmail
Bachelor of Secondary Education in English
Gani L. Abpi College Inc. formerly Central Maguindanao Institute

#testimonial
#TertiaryEducationSubsidy
#LibrengEdukasyon
#KalidadNaEdukasyonAbotNa
#BARMMTESGrantee",2
Twitter,"Grade 12 students will be joining the UNIFAST TES/ Tertiary Education Subsidy Orientation on JUNE 26 9am at d gym. But pls prioritize ang seating for college.Wear official uniform, ID, and behave. Hehe kay regional CHED ang speakers. Thank you.",2
Facebook-CAR,"CHED-UniFAST joins in the nationwide celebration of the INDIGENOUS PEOPLES MONTH and the commemoration of the 24th Anniversary of the Indigenous Peoples' Rights Act of 1997 with the theme: IPRA @ 24: ""The Journey of Indigenous Peoples for Genuine Recognition, Respect, and Self-Governance” (Ang Paglalakbay ng mga Katutubong Mamamayan para sa Tunay na Pagkilala, Paggalang, at Sariling Pamamahala)
Visit and follow the #NCIP Facebook Page for updates and catch the culminating activity via Facebook live on FRIDAY, OCTOBER 29, 2021!
Press Release: https://www.facebook.com/.../pb.../3491573424402348/...

#IPRA24
#OctoberIsIPMonth
#IPMonth2021
#IPJourney
#IPGenuineRecognition
#IPRespect
#IPSelfGovernance",2
Facebook-REGION 5,"Happy Birthday, UniFAST OIC and Executive Director Atty. Ryan L. Estevez! 🎉

We wish you a long and fulfilling life filled with joy and happiness. Thank you for your service, support, and love to UniFAST.
#CHEDUniFAST
#UniFASTBoard
#RA10931
#FreeHigherEducation
#TertiaryEducationSubsidy
#KalidadNaEdukasyonAbotNa",2
Facebook-CAR,"LMPC UPDATE: Calling the attention of TES grantees who were not able to accomplish their Landbank Mastercard Application, the LMPC Portal will reopen on November 23-30, 2021, to accommodate your applications. For your award number and password, kindly coordinate with your HEI Focal Persons.


For further assistance, please do not hesitate to call or text us at 0950-663-6518, or send us a private message at https://www.facebook.com/jezeny.laoyan/ or at https://www.facebook.com/UniFASTCAR/, or email us at preyes@ched.gov.ph.


Thank you!


#tesgrant #LMPC",2
Facebook-PUBLIC_POST,"Baccalaureate mass and tribute sa atong kinakusgang ginikanan ❤️
Ma, Pa pra nis atoa. Dghang salamat sa way puas nga pag supporta. Wala koy mahimo og wala mo , One more stage nalang 🥰
Og salamat akong supportive  nga kontra Ava AriaaAria isa nalang day hehe . Mwuuah mwuuahh 😇
#GKP1962
#unifastscholar
#TertiaryEducationSubsidy
",2
Facebook-MIMAROPA,"Kelan po dito Sa MIMAROPA Region?
Release.",2
Twitter,"Sen. Risa Hontiveros said her office has been swamped with testimonies from college students who were supposed recipients of UniFAST, an attached agency under the CHEd mandated to implement Republic Act No. 10931.

READ: https://inq.news/Risa",2
Facebook-REGION 9,"Top 10 sa Approval & Trust ratings among government agencies!

Salamat sa CHED family sa inyong makabuluhang serbisyo publiko!

Salamat din sa lahat ng public & private HEIs sa inyong suporta sa mga programa ng CHED!",2
Facebook-REGION 9,"TES Update #228
Nasa BARMM naman ang korona!👑
Sa pamamagitan ng CHED Regional Office IX at XII, ipinamahagi ang P479 M pondo ng UniFAST para sa subsidiya ng 16,729 o 98% ng continuing TES grantees sa Bangsamoro Autonomous Region in Muslim Mindanao (BARMM) nitong unang semestre ng Academic Year 2021-2022.
Narito ang listahan ng 52 pamantasang tampok ngayong gabi! 🧐Kontakin na ang inyong TES Focal Person tungkol sa schedule ng pagkuha ng subsidy.
Gaya ng nakagawian, pusuan ang magandang balita at i-FOLLOW ang ating FB page para sa kapanapanabik na TES at TDP updates. 😉
Alhamdulillah! 🙌
#TertiaryEducationSubsidy
#CHEDUniFAST
#RA10931
#PINASkolar",2
Facebook-CAR,Press Conference on the Lifting of Moratorium for the BS Nursing Program,2
Facebook-REGION 9,"2021 ASEAN Month Celebration
Declamation Competition
Entry #8",2
Facebook-CAR,"Watch: Ched Chairman Prof Popoy De Vera visits Jose Maria College.

Watch out for his guesting in SMNI with Pastor Apollo Quiboloy at 7:30pm tonight.",2
Facebook-REGION 6,"Region 6 grantees, you are also encouraged to share your #KwentongTES in this group!🙌💙",2
Facebook-REGION 9,"""We used to have a comfortable life. Our lives changed when my father passed away and my mother who was then pregnant was left alone to feed us and provide for our needs. We were deep in debt but my mom wants us to pursue our studies because she strongly believes that education is very important even though she cannot support me financially because my younger siblings are also studying.

I am only able to go to college and realize my dream to become a military nurse one day because of TES. It is really an answer to my prayer and I am beyond grateful!""

Adzriah Jalali
Philippine Advent College
Bachelor of Science in Nursing

#TEStimonial
#LibrengEdukasyon
#KalidadNaEdukasyonAbotNa
#TertiaryEducationSubsidy
#Reg9TESGrantee",2
Facebook-REGION 9,"Zonal Public Orientation on CMO No. 39, Series of 2021, and CMO No. 40, Series of 2021 (VISMIN)

The Commission on Higher Education through the Office of Programs and Standards Development, in coordination with CHED Regional Office IX, conducted the Zonal Public Orientation on CMO No. 39, series 2021, entitled ""Policies, Standards and Guidelines on the Implementation of Tertiary Physical Education: Physical Activity Towards Health and Fitness (PATHFIT) Courses"" and Walkthrough Orientation on CMO No. 40, series 2021, entitled ""Guidelines on the Implementation of Flexible Learning for Tertiary Physical Education: Physical Activity Towards Health and Fitness (PATHFIT) Courses"" for VISMIN Zone via Hybrid mode, with a face-to-face venue held in Zamboanga City.

The said public orientation aimed at providing a common understanding and appreciation of the design and delivery of PATHFit courses which is imperative in the development of a coherent and cohesive curriculum across all levels and all program offerings of the Higher Education Institutions (HEIs). The implementation of the CMOs is in consonance with the new General Education Curriculum (GEC) as outlined in CMO No. 20, series 2013, the implementation of Flexible Learning as provided in CMO No. 4, series 2020, and in light of the outcomes-based education as well as the constitutional mandate that the state shall promote physical education to foster self-discipline teamwork, and excellence for the development of a healthy and alert citizenry.

The success of the activity was evident through the presence and active involvement of the members of the Technical Committee for Physical Education, Sports, and Wellness Management (TCPESWM), and our partner HEIs in the implementation of the CMOs to achieve the desired learning outcomes of PATHFit courses through active and healthy living, advocacy, and action.",2
Twitter,"LOOK: CHED/UNIFAST chair J. Prospero de Vera III signs a memorandum of agreement with the DBP executive vice president Fe Susan Prado to launch the full implementation of the Student Loan Program for Tertiary Education-Short Term Basis. 
@pnagovph",2
Facebook-CAR,"𝗣𝗮𝗱𝘆𝗮𝗸 𝘁𝘂𝗻𝗴𝗼 𝘀𝗮 𝗜𝘀𝗮𝗻𝗴 𝗗𝗮𝗮𝗻𝗴 𝗣𝗼𝗿𝘀𝘆𝗲𝗻𝘁𝗼𝗻𝗴 𝗕𝗮𝗸𝘂𝗻𝗮𝗱𝗼𝗻𝗴 𝗠𝗮𝗴 𝗮𝗮𝗿𝗮𝗹 𝗮𝘁 𝗘𝗺𝗽𝗹𝗲𝘆𝗮𝗱𝗼 𝗻𝗴 𝗨𝗻𝗶𝘃𝗲𝗿𝘀𝗶𝗱𝗮𝗱 𝗮𝘁 𝗞𝗼𝗹𝗲𝗵𝘆𝗼!
Bakunado ka na ba? Kung hindi pa ito na ang pagkakataon mo!
Bisitahin ang mga pinakamalapit na vaccination centers.

Sama sama nating ibalik ang sigla ng Edukasyon! Magpabakuna na!

#LigtasLakasBuongPinas #BayanihanBakunahan #ResBakuna #chedCARes #car",2
Facebook-REGION 1,"The Commission on Higher Education is pleased to inform interested parties of the call for applications to the ASEAN Young Climate Leaders Programme (ASEAN YCLP), organized by the ASEAN Foundation in cooperation with SAP, a German software company; the German development agency, GIZ; and Common Purpose, a UK-based leadership organization.

The programme aims to create an opportunity for ASEAN youth to share and exchange ideas on sustainability, environment, and climate action-related issues in the ASEAN region.

For more information, visit https://bit.ly/3lKGwzf.

Deadline: 31 October 2021",2
Facebook-REGION 6,"Hello, mga PINASkolar!

Please take note of this ADVISORY and inform your fellow students.🙂 ",2
Facebook-CAR,"The last leg of the Seminar-Series on Labor Education is on Public Service Values to be discussed by Ms. Adoraline B. Margiza, Chief HR Specialist of the Civil Service Commission - Cordillera Administrative Region.

Join us now via Zoom or Facebook Live for Topic 7 of the Seminar-Series on Labor Education later at 9AM.

This Seminar-Series on Labor Education is an initiative of the Commission on Higher Education - Cordillera Administrative Region UniFAST Unit in collaboration with the Department of Labor and Employment - CAR and Civil Service Commission-CAR. The series runs from June 21 until the 24th with seven (7) episodes.

See you later, PINASkolars!

#chedCARes
#CHEDUNIFASTCORDILLERA
#PINASkolars",2
Facebook-CARAGA,"IN PHOTOS: CHED Chairman J. Prospero E. De Vera III experiences the unmatched beauty, hospitality, and food of Siargao Island during his first visit to Caraga Region as Chairman.

With his wife Mrs. Charito De Vera joining him, he tours the Guyam, Daku, and Naked Islands, and later on, Sugba Lagoon.

HEI officials and personnel accompanying the chairman were Mr. Aldous Buo of Siargao Island Institute of Technology, and Mr. Elwin Argana and Campus Director Dr. Romy Jun Sunico of Surigao del Norte State University - Del Carmen Campus.",2
Twitter,"T.I.P.ians! For students with liquidity problems who are enrolled in any SUCs, CHED â€“ recognized LCUs, and private Higher Education Institutions which are listed in UniFAST, can now avail the SLPTE â€“ ST. For more information: http://bit.ly/SLPTE-ST

#TIPlife",2
Facebook-CAR,*with e-Certificates*,2
Facebook-MIMAROPA,Good Morning ka-MIMATROPA. Let's watch Chairperson Popoy live at Palawan State University,2
Facebook-CAR,"WATCH: President Rodrigo Duterte's Talk to the Nation (January 17, 2021)",2
Twitter,"Soli Deo Gloria 

ESTA, DONNAMEL DELA CRUZ
Bachelor of Science in Entrepreneurship
Pamantasan ng Lungsod ng Pasig

CUM LAUDE 
PRESIDENT'S LISTER
MOST PROMISING ENTREPRENEUR
PCS, CHED & RLF SCHOLAR 
PLATINUM MEMBER (SHOPEE)",2
Facebook-REGION 6,https://www.manilatimes.net/2021/11/11/campus-press/ched-oks-face-to-face-classes-in-all-courses/1821800,2
Facebook-REGION 5,Any update from Calabanga Community College po?,2
Facebook-REGION 9,Now in Pangasinan for the Signing Ceremony of WCC with ten Philippine HEIs to establish the Philippine-Canada Network for Sustainabilityto establish the Philippine-Canada Network for Sustainability,2
Facebook-MIMAROPA,"Calling our FHE,TES,TDP grantees!
Let us all prove to Senator Risa Hontiveros that we, grantees, benefit from the subsidy given by the CHED UNIFAST

Tumindig at ipaglaban natin ang libreng edukasyon at ang subsidiya na natatanggap natin sa gobyerno ay malaking tulong sa ating pag-aaral!

Iparating natin ang mensahe sa gobyerno!

Gamitin ang hashtag:
#IstandWithCHEDUnifast
#PinaSkolarAko",2
Facebook-REGION 9,"TES Update #226 (TDP)

Marked safe ba ang mga cutie? Ingat po tayo ha. 🙂 

Nayanig pati ang baso ng update! 😏² Naibaba na ng CHED Regional Office II ang mahigit P32.2 milyong pondo para bayaran ang 2nd Semester Tulong-Dunong benefits para sa Academic Year 2020-2021.

4,305 new grantees mula sa 48 higher education institutions sa ibaba ang maari ng makipag-ugnayan sa kanya-kanyang scholarship focal persons para makuha ang kanilang pinakahihintay na grants.

Tuloy-tuloy ang pagproseso ng CHED at UniFAST ng inyong subsidies. Abangan dito sa nag-iisang official UniFAST Facebook Page ang latest disbursements. Ano pang hinihintay ninyo? LIKE at SHARE na cuties! 🤗

#TulongDunongProgram
#CHEDUniFAST
#RA10931
#PINASkolar",2
Facebook-MIMAROPA,Watch and Win Ka-MIMATROPA💪❤,2
Facebook-REGION 1,"#TabangOFW
#TEStimonial
#LibrengEdukasyon
#KalidadNaEdukasyonAbotNa
#TertiaryEducationSubsidy
#Reg1TabangOFW",2
Facebook-REGION 5,Happening Live at Cotabato State University,2
Facebook-CAR,"HAPPENING NOW!
Join the FREE webinar on Digital Media Content Creation #MyKwentongCHEDUniFAST for students and HEIs (public) in Luzon.
Please click the link below to join the webinar: https://us05web.zoom.us/j/83392232027?pwd=NmRaSEhsTU1xY2gweTVZYVVxblJwQT09
Passcode: fdcpxched
or join via
Webinar ID: 833 9223 2027 Passcode: 704097788",2
Facebook-CAR,"Visit https://phlconnect.ched.gov.ph/ to access higher education course materials in text, media, and other digital assets for your learning and teaching needs. smile",2
Facebook-NCR,"Press Release
30 June 2021
CHED warns public on individuals posing as UniFAST representatives to solicit money for TES program eligibility
The Commission on Higher Education (CHED) is warning higher education institutions (HEIs), students and their parents, against individuals and/or groups representing themselves as officials and personnel of the Unified Student Financial Assistance System for Tertiary Education (UniFAST).
UniFAST is an attached agency of CHED and the primary implementer of Free Higher Education (FHE) and the Tertiary Education Subsidy (TES) program under Republic Act 10931 or the Universal Access to Quality Tertiary Education law.
CHED recently received a formal complaint from a certain group of schools against individuals offering a deal with other institutions to facilitate their “UniFAST accreditation” in order to receive benefits from TES. 
The said individuals allegedly held a ceremonial awarding of UniFAST certificates of accreditation to other member schools using an unofficial UniFAST letterhead and logo without the consent or knowledge of the UniFAST Secretariat.
The scam alert comes as the new Academic Year 2021-2022 approaches and most students and their families are eager to seek applications for scholarships or any financial aid available just to support their college education during this time of the COVID-19 pandemic.
“These posers trying to coax other schools to be accredited in the TES program are not even HEIs but members of one of the secondary school group branches, so they have no business with CHED. Let us be wary and do a fact-check especially when there’s payment involved and a promise of guaranteed TES slots to its students,” said CHED and UniFAST Board Chairman Popoy De Vera. 
De Vera stressed that all transactions are done through the HEIs and CHED offices. There are no groups or organizations authorized by CHED to recruit or process papers of students.
UniFAST OIC-Executive Director Ryan Estevez is already investigating the matter and has already corresponded with the National Bureau of Investigation (NBI) in confirming the identities mentioned in the complaint and confirming that they are NOT in any way affiliated with CHED or UniFAST. 
“We ask our HEIs to help us disseminate the correct information about the TES program so that our students are always guided on the proper processes for TES inclusion,” added De Vera.
The TES is a grant-in aid program funded by the national government that follows a prioritization scheme in its selection of qualified TES grantees from public universities and colleges, and private HEIs with an existing memorandum of agreement with CHED and UniFAST to implement the TES program.
The call for TES application in AY 2021-2022 will soon be announced on the official websites and verified social media accounts of CHED and UniFAST. 
(SIGNED)
J. PROSPERO E. DE VERA III
Chairman
CHED and UniFAST Board",2
Facebook-REGION 5,MAGTATANONG LANG PO.MAY UPDATE NA PO BA SA PUP RAGAY ABOUT 2ND SEM SY 2020-2021 TES SUBSIDY?SALAMAT,2
Facebook-CAR,"Press Release
13 November 2021
Medical, nursing students can now be vaccinators - CHED
Post-graduate/undergraduate interns, clinical clerks, and fourth-year medicine and nursing students can now become vaccinators and participate in the National COVID-19 Vaccine Deployment and Vaccination Program.
This is after the Commission on Higher Education (CHED) and the Department of Health (DOH) released Joint Memorandum Circular (JMC) No. 2021-003 entitled, “Interim Guidelines on the Voluntary Participation of Postgraduate/Undergraduate Interns, Clinical Clerks, and Fourth Year Nursing Students in the COVID-19 Vaccine Deployment and Vaccination Program.”
These students can volunteer as health screeners, vaccinators, and pre/post vaccination monitors under the supervision of licensed physicians and nurses.
The JMC provides guidance to participating higher education institutions (HEIs), hospitals with National Internship Program and all governance levels participating in the National COVID-19 Vaccine Deployment and Vaccination Program.
“The government is now fast tracking the vaccination roll-out as more COVID-19 vaccines arrive in the country. Yesterday and for the 2nd time, the country breached the 1 million daily target for vaccination. As we increase the number of vaccination sites and increase daily targets, these additional vaccinators and support staff are critical to achieve herd immunity in the next two months,” said CHED Chairman Popoy De Vera.
CHED has been pushing for school based vaccination in all big private and public HEIs since October. So far, 61 HEIs are now functioning as vaccination centers all over the country.
“While more than 1 million college students have already been vaccinated, this is only about 30% of the target number. We need to rapidly vaccinate more students,” De Vera added.
The post-graduate/undergraduate interns, clinical clerks and fourth year nursing students who will volunteer will be trained and supervised by health professionals. Their volunteer work and completed number of hours will be credited in their internship and will be certified by the head of the vaccination team in the particular vaccination site where they rendered their services.
On its part, CHED will disseminate the policy to and orient CHED Regional Offices, HEIs, and hospitals with National Internship Programs, monitor the implementation of the policy, and provide data to DOH as to the number of HEIs/hospitals participating and volunteers deployed.
The voluntary participation of these students in vaccination sites will be implemented regardless of the area’s risk classification as categorized by the Inter-Agency Task Force for Emerging Infectious Diseases (IATF-EID).
All CHED regional offices have been instructed to work with HEIs that have medicine and nursing programs to produce an inventory of student-volunteer vaccinators and work with the DOH and local governments to assign these student volunteers to the various vaccination sites.
For more information, please visit: https://bit.ly/CHED-DOH-JMC3s2021.
(SIGNED)
J. PROSPERO E. DE VERA III, DPA
Chairman
Commission on Higher Education",2
Facebook-CAR,"𝗘𝘅𝗽𝗮𝗻𝘀𝗶𝗼𝗻 𝗼𝗳 𝗹𝗶𝗺𝗶𝘁𝗲𝗱 𝗳𝗮𝗰𝗲-𝘁𝗼-𝗳𝗮𝗰𝗲 𝗰𝗹𝗮𝘀𝘀𝗲𝘀 𝘁𝗼 𝗼𝘁𝗵𝗲𝗿 𝗱𝗲𝗴𝗿𝗲𝗲 𝗽𝗿𝗼𝗴𝗿𝗮𝗺𝘀 𝗮𝗽𝗽𝗿𝗼𝘃𝗲𝗱 𝗯𝘆 𝗣𝗥𝗥𝗗 - 𝗖𝗛𝗘𝗗
President Rodrigo Roa Duterte has approved the Commission on Higher Education’s (CHED) request for the expansion of limited face-to-face classes to other degree programs that require hands-on experience in higher education institutions (HEIs) under Modified General Community Quarantine (MGCQ).
Read more: https://ched.gov.ph/expansion-of-limited-face-to-face-classes-to-other-degree-programs-approved-by-prrd-ched/",2
Facebook-MIMAROPA,"TES Update #189
Oh sorry, bida-bida na naman ang CALABARZON at MIMAROPA! 🤗
Muling naglabas ng P222 ,705,000.00 pondo ang UniFAST sa tulong ng CHED Regional Office CALABARZON at MIMAROPA sa 55 partner higher education institutions (HEIs) para sa 2nd Semester ng Academic Year 2020-2021.
Tinatayang 10,029 grantees ang inaasahang tatanggap ng 20k-30k TES benefits sa mga paaralan na kabilang sa listahanan 👇. Makibalita na sa inyong masisipag na TES Focal para sa schedule ng distribution. 
Pansamantala muna kaming magpapa-miss habang hinihintay ang liquidation at billing submission ng mga unpaid HEIs na siyang kailangan para ma-proseso ang release ng inyong grants. 
Magbabalik ang TES Update. Hanggang sa muli, cuties! 😘
#TertiaryEduactionSubsidy
#CHEDUniFAST
#RA10931
#PINASkolar
",2
Facebook-CAR,"TES Update #147 (TDP)
Time check, cuties! Alas otso na, alam na this! 🕗
For the past 7 months, the CHED Regional Office CAR has released ₱10.4 million worth of funds to schools for the payment of the 1st semester Tulong-Dunong benefits of 1,385 new grantees from Batches 1-3. Check out below 👇 the 36 higher education institutions covered in this release.
Claiming your grant right away? 🏃‍♀️ Contact first your school’s scholarship focal person to confirm your inclusion and to know the claiming process through your schools or through CHED-issued checks or directly through your bank accounts.
Masks on, cuties! Stay safe and stay updated. FOLLOW our FB Page and make it a habit to LIKE and SHARE our daily TES Updates every 8PM. See you! 🤗
#TulongDunongProgram
#CHEDUniFAST
#RA10931
#PINASkolar",2
Facebook-NCR,Ask ko lang po update sa TES 2020-2021 sa Divine mercy College Caloocan smile,2
Facebook-CAR,"Gawis ay agsapa, PINASkolars! Reminding again our TES Beneficiaries to answer our #quickpoll and Google Form that you can locate by clicking this #tesgrant. Iyaman! heart",2
Twitter,"In a statement by CHED Chairman Dr. De Vera III, a total of 292,438 students from public and private HEIs in the country are the beneficiaries of the program and the Unified Student Financial Assistance System for Tertiary Education (UniFAST).

Read more: http://bit.ly/336NxCX",2
Facebook-REGION 11,"TES Update #276 (TDP)
December naaaaaaaaaa! 🎄
TITIGNAN? TITIGNAN. 👀 Ayan na sa ibaba ang latest disbursements ng Central at Eastern Visayas. Kung saan may additional 2,649 continuing grantees ang nakatanggap ng kanilang 2nd Semester Tulong-Dunong benefits para sa AY 2020-2021.
41 HEIs ang nababaan ng CHED Regional Offices VII at VIII ng pondong aabot sa ₱20,046,337.50. Kung hindi pa man napabilang sa update na ito, mangyaring tanungin ang inyong focal person para sa latest status ng inyong grants.
Nakapag-LIKE at SHARE na ba ang lahat? Maging follower ng UniFAST FB Page para lagi kang in the know. Sa Lunes ang susunod nating update, kitakits!
#TulongDunongProgram
#CHEDUniFAST
#RA10931
#PINASkolar",2
Facebook-REGION 9,"Masayang araw mga PINASkolar!

Abangan ang ikalawang episode ng PiliPinaSkolar Halalan 2022 mamaya na.. sa ganap na alas kwatro ng hapon kasama pa'rin ang ating CHED Chair Popoy De Vera!

Tumutok sa ating facebook live, makibalita at maaaring ikaw ang isa sa mga masusuwerteng mananalo ng ating exclusive PiliPinaSkolar Kits o P1,000.00 worth of cellphone load pang online classes!

Simple lang! Para makasali:
- Mag-member ka ng ating PinaSkolar Groups
- I-like ang PILIPinaSkolar Halalan page at ang Prof Popoy page
(PiliPinaSkolar Halalan 2022)
(https://www.facebook.com/DeVeraPopoy)
- I-share ang ating facebook live for today.
- Sagutin ang tanong ""Bilang isang studyante, anu-ano sa mga problema ng bansa ang sa tingin nyo ay dapat unang solusyonan ng susunod na maihahalal?""
- I-tag ang tatlong kaklase kasama ang inyong sagot sa comments section o sa Facebook Live

Kitakits!

#PILIPinaSkolarHalalan2022",2
Facebook-CAR,"UniFAST Board Members give their messages and wishes for more successful years of implementing #FreeHigherEducation and the #TertiaryEducationSubsidy Program as we close our 6th Anniversary Month celebration.
Thank you to all our partner agencies, higher education institutions and other stakeholders for being with us and for supporting UniFAST since its creation on October 15, 2015 (Republic Act 10687).
#RA10687
#RA10931
#KalidadNaEdukasyonAbotNa
#UniFASTBoardMembers",2
Facebook-CAR,Zonal Public Consultation on the Proposed DBM-CHED Guidelines for the Reclassification of Faculty Positions in SUCs,2
Facebook-REGION 6,"SEND your entries now and get a chance to WIN:

1st Place : Php 7,000.00
2nd Place : Php 5,000.00
3rd Place : Php 3,000.00

Read the Mechanics here: tinyurl.com/ASEANeditorialcartooning2021",2
Facebook-CARAGA,"Good Afternoon po.
Ask lang ko if pede matransfer ang membership nan TES. One of my friend is a member of TES in NEMCO then nitransfer syag School. Pede ba na matransfer pod ang iyahang membership sa TES? Thank you.",2
Twitter,"ATTENTION ALL CHED TES & STUFAPS GRANTEES of Province of Dinagat Islands:

If you are a grantee of any of the two CHED Scholarships Program and needs correction in terms as detailed below:

1. You... https://facebook.com/story.php?story_fbid=10156240096516927&id=700326926â€¦",2
Facebook-REGION 11,"TES Update #244 (TDP)
Sapul na sapul ang baso ng Soccsksargen! 🎯
Humanda na ang 4,861 new grantees ng sumusunod na 64 HEIs ng Region 12. Oras ⏰na para i-claim ang inyong Tulong-Dunong grants para sa 2nd Semester ng AY 2020-2021.
Sa disbursement na ito, umabot ng 82% ang disbursement rate kung saan mahigit ₱36,822,075.00 ang ibinaba ng CHED Regional Office XII sa mga paaralan. Tawagan na ang inyong scholarship focal person para sa schedule at claiming process nito. ☎️
Simulan ang linggong ito sa pag-LIKE at SHARE ng ating updates para #informed ang iba pang cuties. I-FOLLOW ang UniFAST Facebook Page para sa karagdagang updates at announcements. Kitakits ulit ng Miyerkules! 😉
#TulongDunongProgram
#CHEDUniFAST
#RA10931
#PINASkolar",2
